src_port,dst_port,protocol,ip_version,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,label
0,0,1,4,1383.624,1,576,0,0,0,0.01,1,576,576.0,576.0,0.0,576.0,0.0,0.0,0.0,0.0,576.0,576.0,0.0,576.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,68409.612,2,168,0.011,1,84,9.256,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.011,4.628,4.617,9.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53494,8080,6,4,65410.53,2,120,0.007,1,60,28.436,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.007,14.218,14.211,28.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
37446,5201,6,4,65402.809,2,120,0.007,1,60,24.384,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.007,12.192,12.185,24.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,1,4,64574.102,11,924,620.945,6,504,359.567,5,420,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.008,56.45,110.776,356.667,0.531,40.007,78.812,197.63,0.5,89.89,154.025,356.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,56709.86,2,168,10.326,1,84,0.01,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.01,5.163,5.153,10.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,51609.047,27,2268,2412.726,10,840,1361.348,17,1428,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.009,89.36,313.978,1348.046,0.512,115.682,323.097,1029.535,0.473,85.084,326.096,1348.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8080,36926,6,4,47627.516,2,120,404.581,1,60,0.017,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.017,202.291,202.274,404.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,4,47600.205,6,504,8.827,3,252,48.156,3,252,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.013,8.026,13.196,36.986,1.109,4.407,3.298,7.705,1.03,1.172,0.142,1.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,43267.654,2,168,0.004,1,84,9.474,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.004,4.737,4.732,9.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,37326.729,4,336,12.323,2,168,31.116,2,168,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,7.779,4.656,12.309,12.309,12.309,0.0,12.309,8.824,8.824,0.0,8.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,34652.574,2,168,0.005,1,84,7.951,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.005,3.976,3.971,7.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5201,35476,6,4,32258.746,47,67620,27.225,1,60,26364.698,46,67560,60.0,1438.7234,290.6604,1500.0,60.0,60.0,0.0,60.0,60.0,1468.6957,209.9959,1500.0,0.012,560.951,3085.078,20801.502,0.0,0.0,0.0,0.0,0.693,585.882,3154.563,20828.716,2,0,0,0,46,21,0,0,1,0,0,0,1,0,0,0,1,0,0,0,45,21,0,0,1
0,0,1,4,26208.864,18,1512,886.316,8,672,1741.146,10,840,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.011,96.73,268.341,877.929,0.741,126.615,306.724,877.929,0.489,93.792,261.296,832.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,23578.879,35,2940,2075.104,18,1512,832.753,17,1428,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.01,59.289,240.179,1213.885,0.502,72.479,285.352,1213.885,0.525,52.046,197.649,817.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,18511.335,15,1260,6249.252,4,336,85.723,11,924,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.011,416.617,1535.024,6160.001,0.719,1.176,0.574,1.985,0.674,8.571,12.953,41.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,11397.746,1,576,0,0,0,0.01,1,576,576.0,576.0,0.0,576.0,0.0,0.0,0.0,0.0,576.0,576.0,0.0,576.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5201,46458,6,4,6004.057,3,180,0,0,0,101.685,3,180,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.01,33.895,36.516,84.586,0.0,0.0,0.0,0.0,17.089,50.838,33.749,84.586,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
0,0,1,4,3861.831,8,672,3406.115,4,336,5.445,4,336,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.009,425.764,1123.552,3398.403,0.675,0.756,0.078,0.862,1.368,1.812,0.385,2.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,71.634,2,168,0.009,1,84,11.021,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.009,5.51,5.501,11.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,68292.85,12,1008,100.918,6,504,51.255,6,504,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.012,8.41,12.728,40.114,1.764,1.91,0.143,2.154,1.129,10.249,11.313,31.654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,61628.381,27,2268,2412.726,10,840,1361.348,17,1428,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.009,89.36,313.978,1348.046,0.512,115.682,323.097,1029.535,0.473,85.084,326.096,1348.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8080,36926,6,4,57646.715,2,120,404.581,1,60,0.017,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.017,202.291,202.274,404.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,4,57619.292,6,504,8.827,3,252,48.156,3,252,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.013,8.026,13.196,36.986,1.109,4.407,3.298,7.705,1.03,1.172,0.142,1.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,53286.589,2,168,0.004,1,84,9.474,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.004,4.737,4.732,9.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,47345.583,4,336,12.323,2,168,31.116,2,168,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,7.779,4.656,12.309,12.309,12.309,0.0,12.309,8.824,8.824,0.0,8.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,44669.41,2,168,0.005,1,84,7.951,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.005,3.976,3.971,7.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5201,35476,6,4,42274.555,47,67620,27.225,1,60,26364.698,46,67560,60.0,1438.7234,290.6604,1500.0,60.0,60.0,0.0,60.0,60.0,1468.6957,209.9959,1500.0,0.012,560.951,3085.078,20801.502,0.0,0.0,0.0,0.0,0.693,585.882,3154.563,20828.716,2,0,0,0,46,21,0,0,1,0,0,0,1,0,0,0,1,0,0,0,45,21,0,0,1
0,0,1,4,36224.454,18,1512,886.316,8,672,1741.146,10,840,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.011,96.73,268.341,877.929,0.741,126.615,306.724,877.929,0.489,93.792,261.296,832.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,33594.381,35,2940,2075.104,18,1512,832.753,17,1428,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.01,59.289,240.179,1213.885,0.502,72.479,285.352,1213.885,0.525,52.046,197.649,817.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,28526.665,15,1260,6249.252,4,336,85.723,11,924,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.011,416.617,1535.024,6160.001,0.719,1.176,0.574,1.985,0.674,8.571,12.953,41.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,21412.825,1,576,0,0,0,0.01,1,576,576.0,576.0,0.0,576.0,0.0,0.0,0.0,0.0,576.0,576.0,0.0,576.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5201,46458,6,4,16019.031,3,180,0,0,0,101.685,3,180,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.01,33.895,36.516,84.586,0.0,0.0,0.0,0.0,17.089,50.838,33.749,84.586,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
0,0,1,4,13876.686,8,672,3406.115,4,336,5.445,4,336,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.009,425.764,1123.552,3398.403,0.675,0.756,0.078,0.862,1.368,1.812,0.385,2.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,10086.338,2,168,0.009,1,84,11.021,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.009,5.51,5.501,11.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34570,8080,6,4,7291.752,3,180,0.009,1,60,1913.432,2,120,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.009,637.811,898.511,1908.495,0.0,0.0,0.0,0.0,4.928,4.928,0.0,4.928,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1
5201,41308,6,4,6957.451,5,300,2981.602,1,60,2596.664,4,240,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.475,596.32,890.518,2354.192,0.0,0.0,0.0,0.0,12.769,865.397,1056.44,2354.192,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1
0,0,1,4,6690.684,2,176,0,0,0,1.365,2,176,88.0,88.0,0.0,88.0,0.0,0.0,0.0,0.0,88.0,88.0,0.0,88.0,0.014,0.682,0.669,1.351,0.0,0.0,0.0,0.0,1.351,1.351,0.0,1.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,5095.456,10,840,11.397,5,420,54.666,5,420,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.008,5.467,11.738,40.224,0.634,2.847,2.436,6.692,0.571,0.761,0.183,1.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,1818.288,2,168,0.008,1,84,10.126,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.008,5.063,5.055,10.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,66733.658,2,168,10.326,1,84,0.01,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.01,5.163,5.153,10.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,57374.07,4,336,12.323,2,168,31.116,2,168,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,7.779,4.656,12.309,12.309,12.309,0.0,12.309,8.824,8.824,0.0,8.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,54701.104,2,168,0.005,1,84,7.951,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.005,3.976,3.971,7.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,35476,6,4,52306.817,47,67620,27.225,1,60,26364.698,46,67560,60.0,1438.7234,290.6604,1500.0,60.0,60.0,0.0,60.0,60.0,1468.6957,209.9959,1500.0,0.012,560.951,3085.078,20801.502,0.0,0.0,0.0,0.0,0.693,585.882,3154.563,20828.716,2,0,0,0,46,21,0,0,1,0,0,0,1,0,0,0,1,0,0,0,45,21,0,0,0
0,0,1,4,46256.74,18,1512,886.316,8,672,1741.146,10,840,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.011,96.73,268.341,877.929,0.741,126.615,306.724,877.929,0.489,93.792,261.296,832.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,43626.994,35,2940,2075.104,18,1512,832.753,17,1428,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.01,59.289,240.179,1213.885,0.502,72.479,285.352,1213.885,0.525,52.046,197.649,817.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,38559.287,15,1260,6249.252,4,336,85.723,11,924,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.011,416.617,1535.024,6160.001,0.719,1.176,0.574,1.985,0.674,8.571,12.953,41.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,31445.524,1,576,0,0,0,0.01,1,576,576.0,576.0,0.0,576.0,0.0,0.0,0.0,0.0,576.0,576.0,0.0,576.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,46458,6,4,26051.742,3,180,0,0,0,101.685,3,180,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.01,33.895,36.516,84.586,0.0,0.0,0.0,0.0,17.089,50.838,33.749,84.586,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,1,4,23909.405,8,672,3406.115,4,336,5.445,4,336,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.009,425.764,1123.552,3398.403,0.675,0.756,0.078,0.862,1.368,1.812,0.385,2.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,20119.062,2,168,0.009,1,84,11.021,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.009,5.51,5.501,11.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34570,8080,6,4,17324.487,3,180,0.009,1,60,1913.432,2,120,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.009,637.811,898.511,1908.495,0.0,0.0,0.0,0.0,4.928,4.928,0.0,4.928,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
5201,41308,6,4,16990.135,5,300,2981.602,1,60,2596.664,4,240,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.475,596.32,890.518,2354.192,0.0,0.0,0.0,0.0,12.769,865.397,1056.44,2354.192,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
0,0,1,4,16723.361,2,176,0,0,0,1.365,2,176,88.0,88.0,0.0,88.0,0.0,0.0,0.0,0.0,88.0,88.0,0.0,88.0,0.014,0.682,0.669,1.351,0.0,0.0,0.0,0.0,1.351,1.351,0.0,1.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,15128.128,10,840,11.397,5,420,54.666,5,420,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.008,5.467,11.738,40.224,0.634,2.847,2.436,6.692,0.571,0.761,0.183,1.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,11850.855,2,168,0.008,1,84,10.126,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.008,5.063,5.055,10.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,8169.021,2,168,0.01,1,84,9.421,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.01,4.71,4.7,9.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,4388.59,1,84,0,0,0,0.007,1,84,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,0.007,0.007,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,71665.217,27,2268,2412.726,10,840,1361.348,17,1428,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.009,89.36,313.978,1348.046,0.512,115.682,323.097,1029.535,0.473,85.084,326.096,1348.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8080,36926,6,4,67683.396,2,120,404.581,1,60,0.017,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.017,202.291,202.274,404.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,4,67655.962,6,504,8.827,3,252,48.156,3,252,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.013,8.026,13.196,36.986,1.109,4.407,3.298,7.705,1.03,1.172,0.142,1.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,63323.262,2,168,0.004,1,84,9.474,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.004,4.737,4.732,9.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,35476,6,4,62314.384,47,67620,27.225,1,60,26364.698,46,67560,60.0,1438.7234,290.6604,1500.0,60.0,60.0,0.0,60.0,60.0,1468.6957,209.9959,1500.0,0.012,560.951,3085.078,20801.502,0.0,0.0,0.0,0.0,0.693,585.882,3154.563,20828.716,2,0,0,0,46,21,0,0,1,0,0,0,1,0,0,0,1,0,0,0,45,21,0,0,0
0,0,1,4,56264.618,18,1512,886.316,8,672,1741.146,10,840,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.011,96.73,268.341,877.929,0.741,126.615,306.724,877.929,0.489,93.792,261.296,832.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,53634.566,35,2940,2075.104,18,1512,832.753,17,1428,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.01,59.289,240.179,1213.885,0.502,72.479,285.352,1213.885,0.525,52.046,197.649,817.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,48566.925,15,1260,6249.252,4,336,85.723,11,924,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.011,416.617,1535.024,6160.001,0.719,1.176,0.574,1.985,0.674,8.571,12.953,41.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,41453.193,1,576,0,0,0,0.01,1,576,576.0,576.0,0.0,576.0,0.0,0.0,0.0,0.0,576.0,576.0,0.0,576.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,46458,6,4,36059.448,3,180,0,0,0,101.685,3,180,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.01,33.895,36.516,84.586,0.0,0.0,0.0,0.0,17.089,50.838,33.749,84.586,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,1,4,33917.154,8,672,3406.115,4,336,5.445,4,336,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.009,425.764,1123.552,3398.403,0.675,0.756,0.078,0.862,1.368,1.812,0.385,2.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,30126.907,2,168,0.009,1,84,11.021,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.009,5.51,5.501,11.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34570,8080,6,4,27332.408,3,180,0.009,1,60,1913.432,2,120,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.009,637.811,898.511,1908.495,0.0,0.0,0.0,0.0,4.928,4.928,0.0,4.928,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
5201,41308,6,4,26998.111,5,300,2981.602,1,60,2596.664,4,240,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.475,596.32,890.518,2354.192,0.0,0.0,0.0,0.0,12.769,865.397,1056.44,2354.192,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
0,0,1,4,26731.39,2,176,0,0,0,1.365,2,176,88.0,88.0,0.0,88.0,0.0,0.0,0.0,0.0,88.0,88.0,0.0,88.0,0.014,0.682,0.669,1.351,0.0,0.0,0.0,0.0,1.351,1.351,0.0,1.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
